year,make,model,odometer,sellingprice,transmission,color,interior
2015,Subaru,Forester,8218,24200,automatic,silver,black
2015,Subaru,Forester,8281,23300,automatic,gold,black
2015,Subaru,Forester,10938,23800,automatic,black,gray
2015,Subaru,Forester,10012,23700,automatic,green,gray
2015,Subaru,Forester,9571,23900,automatic,green,gray
2015,Subaru,Forester,23782,22400,automatic,blue,gray
2015,Subaru,Forester,15509,23000,automatic,black,gray
2015,Subaru,Forester,21933,22500,automatic,gray,gray
2015,Subaru,Forester,12698,23300,automatic,blue,—
2015,Subaru,Forester,12632,23600,automatic,blue,gray
2015,Subaru,Forester,11170,23700,automatic,brown,black
2015,Subaru,Forester,23330,23200,automatic,black,black
2015,Subaru,Forester,16939,23200,automatic,red,gray
2011,Subaru,Outback,150794,8000,automatic,white,gray
2011,Subaru,Legacy,120292,10600,NA,silver,black
2010,Subaru,Legacy,103977,7200,automatic,white,tan
2009,Subaru,Legacy,105457,7000,automatic,red,black
2014,Subaru,Forester,31013,25900,automatic,blue,black
2014,Subaru,Forester,26899,26400,automatic,blue,gray
2014,Subaru,Forester,13083,22900,automatic,blue,gray
2014,Subaru,Forester,16444,28600,automatic,white,black
2014,Subaru,Forester,38312,18500,automatic,black,black
2014,Subaru,Outback,11932,23800,automatic,blue,black
2014,Subaru,Outback,11273,24200,automatic,silver,black
2014,Subaru,Outback,31226,21600,automatic,silver,black
2014,Subaru,Outback,11288,24000,automatic,blue,black
2014,Subaru,Outback,11108,24100,automatic,white,beige
2014,Subaru,Outback,27953,27900,automatic,blue,brown
2014,Subaru,Outback,7727,24000,automatic,beige,beige
2014,Subaru,Outback,22307,22300,automatic,white,gray
2014,Subaru,Outback,11690,23900,automatic,red,beige
2014,Subaru,Outback,11240,23800,automatic,white,beige
2014,Subaru,Outback,22261,23100,automatic,gray,gray
2014,Subaru,Outback,12281,23700,automatic,blue,black
2014,Subaru,Outback,24328,23100,automatic,blue,black
2014,Subaru,Outback,13781,23600,automatic,red,tan
2014,Subaru,Outback,11038,24000,automatic,blue,black
2014,Subaru,Outback,11732,23900,automatic,blue,tan
2014,Subaru,Outback,12750,24100,automatic,green,tan
2014,Subaru,Outback,16597,23600,automatic,white,beige
2014,Subaru,Outback,32135,27500,automatic,white,brown
2014,Subaru,Outback,23313,24400,automatic,green,tan
2014,Subaru,Outback,11802,23900,automatic,white,beige
2014,Subaru,Outback,11428,24100,automatic,green,beige
2014,Subaru,Outback,11924,23800,automatic,blue,—
2014,Subaru,Outback,24850,26600,automatic,blue,black
2014,Subaru,Outback,13929,24000,NA,red,gray
2014,Subaru,Outback,12957,24200,automatic,silver,black
2014,Subaru,Outback,24776,19800,manual,blue,black
2014,Subaru,Outback,20639,27100,automatic,green,beige
2014,Subaru,Legacy,19680,19100,automatic,blue,gray
2014,Subaru,Legacy,27890,21400,automatic,blue,black
2014,Subaru,Outback,11207,24000,automatic,blue,black
2014,Subaru,Outback,11387,24000,automatic,blue,black
2012,Subaru,Legacy,71102,11500,automatic,gray,gray
2015,Subaru,Forester,11960,28000,automatic,white,gray
2010,Subaru,Legacy,243410,3500,automatic,gray,black
2008,Subaru,Outback,100837,7400,manual,blue,black
2006,Subaru,Legacy,91855,7700,manual,silver,black
2006,Subaru,Outback,72915,5700,automatic,silver,black
2005,Subaru,Legacy,117201,4100,automatic,blue,black
2005,Subaru,Outback,112292,5500,automatic,blue,black
1999,Subaru,Legacy,228532,250,manual,red,gray
1996,Subaru,Legacy,243783,700,manual,blue,gray
2014,Subaru,Impreza,26517,15500,automatic,green,tan
2014,Subaru,Impreza,25374,15300,automatic,gray,black
2014,Subaru,Impreza,23230,16800,automatic,gray,black
2014,Subaru,Outback,6800,27200,automatic,silver,gray
2014,Subaru,Impreza,5746,17500,automatic,silver,black
2014,Subaru,Impreza,25171,15600,automatic,silver,black
2014,Subaru,Outback,24735,21800,automatic,white,gray
2014,Subaru,Outback,24045,21800,automatic,beige,gray
2014,Subaru,Outback,24929,21800,automatic,silver,black
2012,Subaru,Outback,44850,16700,automatic,gray,black
2012,Subaru,Outback,65528,16300,automatic,white,gray
2005,Subaru,Legacy,106962,4150,automatic,blue,black
2004,Subaru,Outback,225637,600,automatic,green,brown
2004,Subaru,Legacy,85114,3300,automatic,blue,gray
2004,Subaru,Outback,85238,6600,manual,beige,beige
2001,Subaru,Forester,134609,1500,manual,silver,gray
2014,Subaru,Forester,31060,22600,automatic,silver,black
2014,Subaru,Legacy,39429,16800,automatic,red,black
2013,Subaru,Impreza,22246,18000,manual,white,beige
2012,Subaru,Forester,30220,17700,automatic,blue,black
2012,Subaru,Impreza,51359,27750,manual,black,black
2011,Subaru,Impreza,54622,8000,automatic,gray,black
2011,Subaru,Impreza,59870,21250,manual,white,black
2011,Subaru,Impreza,77261,11100,NA,black,beige
2011,Subaru,Impreza,35968,22000,manual,silver,black
2009,Subaru,Outback,84264,11700,automatic,gold,beige
2009,Subaru,Forester,100028,10500,automatic,gray,gray
2008,Subaru,Impreza,97008,12800,manual,blue,black
2008,Subaru,Impreza,37515,10100,automatic,silver,black
2005,Subaru,Outback,182060,1550,automatic,blue,gray
2014,Subaru,Legacy,18079,17400,automatic,white,tan
2003,Subaru,Legacy,133156,3000,automatic,red,gray
2000,Subaru,Outback,143845,3300,automatic,burgundy,beige
2014,Subaru,Forester,14220,24500,automatic,silver,black
2013,Subaru,Impreza,20282,17000,automatic,silver,black
2013,Subaru,Forester,23491,21250,manual,gray,gray
2012,Subaru,Legacy,77518,12500,automatic,blue,beige
2012,Subaru,Legacy,19215,15000,NA,blue,beige
2012,Subaru,Forester,69591,11500,automatic,—,gray
2011,Subaru,Forester,36850,17600,automatic,green,gray
2011,Subaru,Impreza,41600,27500,manual,silver,black
2011,Subaru,Forester,35122,20500,automatic,white,gray
2015,Subaru,Forester,5086,21800,automatic,blue,gray
2010,Subaru,Legacy,132679,4200,automatic,black,black
2010,Subaru,Forester,48450,18400,NA,black,gray
2010,Subaru,Forester,158843,7500,automatic,red,gray
2009,Subaru,Forester,71265,13700,NA,blue,gray
2005,Subaru,Outback,105990,5350,automatic,white,gray
2002,Subaru,Legacy,132388,2300,automatic,blue,gray
2014,Subaru,Outback,18855,23500,automatic,gray,tan
2012,Subaru,Legacy,47121,14000,automatic,black,black
2011,Subaru,Outback,65718,11200,automatic,black,gray
2010,Subaru,Legacy,85896,7000,automatic,silver,black
2006,Subaru,Impreza,76832,19000,manual,blue,blue
2012,Subaru,Legacy,45141,14400,NA,silver,black
2012,Subaru,Legacy,45875,13000,NA,blue,beige
2012,Subaru,Legacy,18335,15000,NA,silver,black
2012,Subaru,Legacy,34044,13600,NA,white,beige
2012,Subaru,Legacy,22118,12800,NA,silver,brown
2012,Subaru,Impreza,26630,13600,manual,red,black
2012,Subaru,Impreza,16033,14800,NA,red,black
2012,Subaru,Legacy,32665,16300,NA,white,tan
2012,Subaru,Legacy,41939,12200,NA,white,beige
2012,Subaru,Impreza,36056,12800,NA,black,beige
2012,Subaru,Impreza,21730,11800,NA,black,tan
2012,Subaru,Outback,53398,19200,NA,white,gray
2012,Subaru,Impreza,30037,11800,automatic,black,black
2012,Subaru,Legacy,31029,16800,NA,gray,black
2012,Subaru,Outback,33382,18800,NA,—,black
2012,Subaru,Legacy,47218,15600,NA,gray,black
2012,Subaru,Impreza,42362,14800,NA,silver,black
2012,Subaru,Forester,33479,15800,manual,blue,gray
2012,Subaru,Impreza,46608,14000,NA,silver,black
2012,Subaru,Forester,39208,14500,NA,red,gray
2012,Subaru,Legacy,24436,15000,NA,red,black
2012,Subaru,Impreza,23048,14600,automatic,gray,black
2011,Subaru,Outback,56582,14200,NA,green,beige
2011,Subaru,Impreza,36130,10900,NA,silver,black
2011,Subaru,Forester,28395,16000,automatic,gray,gray
2011,Subaru,Impreza,76460,18300,manual,gray,black
2010,Subaru,Legacy,78498,10800,NA,gray,black
2010,Subaru,Legacy,92697,8000,NA,blue,beige
2008,Subaru,Impreza,65571,18000,manual,white,black
2008,Subaru,Impreza,79963,5800,NA,silver,black
2006,Subaru,Impreza,112187,8500,manual,blue,black
1998,Subaru,Legacy,179478,700,automatic,black,black
2014,Subaru,Impreza,15738,16600,NA,silver,black
2014,Subaru,Impreza,9640,17400,NA,silver,black
2014,Subaru,Legacy,21264,17200,manual,gray,black
2013,Subaru,Outback,60460,13500,automatic,burgundy,black
2013,Subaru,Impreza,11082,15400,automatic,gray,black
2013,Subaru,Forester,38061,10500,automatic,black,black
2013,Subaru,Impreza,33850,18600,NA,white,tan
2013,Subaru,Legacy,34103,17400,NA,black,gray
2013,Subaru,Legacy,74634,11100,automatic,—,black
2013,Subaru,Legacy,32536,11800,automatic,blue,black
2013,Subaru,Outback,67618,15600,automatic,—,beige
2013,Subaru,Impreza,5308,19500,automatic,silver,black
2013,Subaru,Legacy,10055,18200,automatic,silver,black
2012,Subaru,Outback,59869,16600,automatic,blue,black
2012,Subaru,Impreza,60537,19000,manual,silver,black
2011,Subaru,Forester,96442,10800,automatic,gray,gray
2010,Subaru,Impreza,34098,20300,manual,black,black
2009,Subaru,Forester,95931,8400,NA,red,black
2009,Subaru,Legacy,53227,12800,automatic,red,black
2008,Subaru,Outback,102010,5700,automatic,gray,beige
2015,Subaru,Forester,9218,26000,automatic,black,black
2015,Subaru,Forester,5015,23300,NA,black,black
2005,Subaru,Outback,210462,1500,automatic,white,tan
2005,Subaru,Outback,110429,5600,automatic,blue,gray
2005,Subaru,Legacy,110312,4200,automatic,silver,gray
2005,Subaru,Outback,130698,4000,automatic,blue,gray
2001,Subaru,Legacy,172188,400,manual,white,black
2001,Subaru,Outback,135846,700,automatic,black,tan
2014,Subaru,Outback,61182,18000,automatic,white,beige
2014,Subaru,Outback,2091,23200,automatic,silver,black
2009,Subaru,Legacy,96636,6400,NA,gray,black
2009,Subaru,Impreza,147096,4100,NA,white,beige
2014,Subaru,Forester,75349,14100,automatic,blue,gray
2013,Subaru,Legacy,3466,23400,automatic,white,black
2013,Subaru,Outback,41310,20250,automatic,green,beige
2013,Subaru,Outback,25410,21500,NA,white,gray
2013,Subaru,Outback,67054,17300,automatic,blue,black
2013,Subaru,Outback,7559,23000,NA,green,beige
2013,Subaru,Outback,23815,26700,automatic,blue,black
2013,Subaru,Outback,19315,22700,automatic,blue,beige
2013,Subaru,Legacy,22091,25200,automatic,gray,black
2013,Subaru,Outback,1400,26600,automatic,white,beige
2013,Subaru,Legacy,29385,16400,automatic,red,gray
2013,Subaru,Impreza,27540,18500,NA,black,beige
2013,Subaru,Outback,15584,27500,automatic,red,beige
2013,Subaru,Outback,85711,16400,NA,red,black
2013,Subaru,Outback,27446,22100,automatic,gray,black
2013,Subaru,Outback,25423,23000,automatic,blue,black
2013,Subaru,Outback,2362,27000,NA,white,beige
2013,Subaru,Outback,76807,14500,automatic,brown,beige
2013,Subaru,Impreza,19534,13700,automatic,red,black
2013,Subaru,Outback,30128,20600,automatic,gray,gray
2013,Subaru,Outback,21575,24200,automatic,white,brown
2012,Subaru,Outback,71149,15500,NA,white,gray
2012,Subaru,Outback,44523,18850,NA,black,black
2012,Subaru,Outback,89229,11000,automatic,gray,black
2012,Subaru,Impreza,11150,17000,automatic,black,black
2012,Subaru,Forester,28719,19900,NA,—,gray
2012,Subaru,Impreza,22105,14600,manual,gray,beige
2012,Subaru,Outback,70842,14500,automatic,black,gray
2012,Subaru,Forester,43514,19000,automatic,blue,gray
2012,Subaru,Impreza,22253,12000,automatic,blue,black
2012,Subaru,Forester,103208,10200,automatic,gray,gray
2012,Subaru,Impreza,36698,14800,NA,black,beige
2011,Subaru,Impreza,51981,24200,manual,black,black
2011,Subaru,Impreza,2194,24200,manual,black,gray
2011,Subaru,Outback,63775,16600,NA,black,black
2011,Subaru,Impreza,41342,22000,manual,white,black
2011,Subaru,Outback,82001,12400,automatic,brown,gray
2011,Subaru,Forester,37638,14200,manual,silver,black
2011,Subaru,Forester,35569,16750,NA,—,gray
2011,Subaru,Forester,66098,16500,automatic,blue,gray
2011,Subaru,Outback,30495,16800,automatic,gray,gray
2011,Subaru,Legacy,63082,11400,automatic,white,tan
2010,Subaru,Legacy,80205,10000,automatic,burgundy,black
2010,Subaru,Legacy,108457,8400,automatic,white,beige
2010,Subaru,Forester,50559,16500,NA,brown,black
2010,Subaru,Impreza,20876,19400,manual,silver,black
2010,Subaru,Forester,33825,16600,NA,white,gray
2010,Subaru,Outback,75994,13000,manual,black,beige
2009,Subaru,Forester,103943,5800,manual,silver,gray
2009,Subaru,Impreza,66199,16100,manual,white,black
2009,Subaru,Forester,128309,7800,automatic,silver,black
2009,Subaru,Forester,94876,8800,NA,red,black
2009,Subaru,Forester,124056,8000,automatic,gray,beige
2008,Subaru,Forester,140297,4400,automatic,blue,beige
2008,Subaru,Impreza,72211,6600,automatic,silver,black
2008,Subaru,Forester,89511,5600,automatic,gold,beige
2008,Subaru,Outback,117116,7200,automatic,blue,gray
2008,Subaru,Outback,79969,6800,automatic,blue,black
2008,Subaru,Impreza,59928,22750,manual,white,black
2008,Subaru,Impreza,73240,6000,automatic,silver,gray
2007,Subaru,Impreza,125269,4100,automatic,gray,gray
2007,Subaru,Outback,112685,6500,automatic,black,black
2007,Subaru,Outback,92782,7600,NA,silver,beige
2015,Subaru,Forester,10964,26100,automatic,white,gray
2015,Subaru,Outback,1635,31500,NA,white,black
2015,Subaru,Outback,14846,36500,automatic,white,tan
2015,Subaru,Forester,5228,24000,automatic,gray,gray
2006,Subaru,Outback,93864,8400,automatic,beige,beige
2006,Subaru,Outback,104506,8500,NA,black,tan
2005,Subaru,Outback,195734,2200,NA,black,black
2005,Subaru,Outback,84225,7600,manual,blue,gray
2005,Subaru,Outback,164582,2100,automatic,silver,black
2005,Subaru,Impreza,166398,3200,automatic,silver,black
2005,Subaru,Outback,105796,8900,automatic,black,beige
2005,Subaru,Legacy,69937,7700,automatic,blue,black
2004,Subaru,Impreza,109328,11000,manual,blue,blue
2004,Subaru,Impreza,97732,14500,manual,black,black
2002,Subaru,Forester,169420,1200,manual,green,beige
2002,Subaru,Impreza,113613,4400,manual,silver,black
2002,Subaru,Outback,123023,1500,automatic,turquoise,beige
2001,Subaru,Forester,77218,3000,automatic,silver,gray
1998,Subaru,Legacy,191697,1100,manual,white,gray
2014,Subaru,Forester,13428,19200,manual,silver,gray
2014,Subaru,Impreza,9380,19000,automatic,white,beige
2014,Subaru,Impreza,7643,18400,automatic,green,beige
2014,Subaru,Legacy,20245,22700,automatic,blue,black
2014,Subaru,Legacy,44116,17000,automatic,silver,black
2014,Subaru,Outback,16870,24000,NA,blue,gray
2014,Subaru,Forester,11478,18000,manual,black,black
2014,Subaru,Outback,14566,24000,NA,—,black
2014,Subaru,Impreza,8185,15600,NA,white,black
2014,Subaru,Forester,16232,24900,automatic,beige,black
2014,Subaru,Outback,74420,18750,automatic,black,beige
2014,Subaru,Outback,7957,29400,automatic,blue,brown
2014,Subaru,Forester,17427,28600,automatic,white,black
2014,Subaru,Outback,17902,27600,automatic,gray,brown
2014,Subaru,Outback,12792,26000,automatic,green,tan
2014,Subaru,Outback,14103,24000,automatic,white,gray
2014,Subaru,Outback,21428,24000,automatic,green,tan
2014,Subaru,Impreza,7524,14600,automatic,gray,gray
2014,Subaru,Forester,15293,27000,NA,gray,gray
2014,Subaru,Forester,58784,13000,automatic,silver,black
2014,Subaru,Impreza,7300,19200,automatic,black,black
2014,Subaru,Outback,17163,24700,automatic,red,black
2014,Subaru,Outback,15534,26100,NA,red,black
2014,Subaru,Outback,10096,29800,automatic,blue,black
2014,Subaru,Forester,15581,27400,automatic,blue,gray
2014,Subaru,Legacy,20213,15100,automatic,blue,black
2014,Subaru,Forester,13686,17000,manual,red,gray
2014,Subaru,Impreza,8650,20500,automatic,white,beige
2014,Subaru,Legacy,17905,25600,automatic,gray,black
2014,Subaru,Legacy,23161,19200,automatic,blue,black
2014,Subaru,Forester,12378,24000,automatic,red,gray
2014,Subaru,Forester,4869,26200,automatic,green,gray
2014,Subaru,Forester,20901,27250,automatic,blue,black
2014,Subaru,Forester,12324,24200,automatic,silver,gray
2014,Subaru,Outback,14322,24000,automatic,white,tan
2014,Subaru,Legacy,17673,25800,automatic,red,black
2014,Subaru,Outback,25231,25900,automatic,gray,black
2014,Subaru,Legacy,12774,19800,automatic,gray,black
2014,Subaru,Outback,12151,23400,automatic,burgundy,black
2014,Subaru,Forester,27196,27000,automatic,gray,black
2014,Subaru,Forester,12868,20800,automatic,silver,black
2014,Subaru,Forester,9358,21000,manual,black,gray
2014,Subaru,Outback,10750,30400,automatic,blue,brown
2014,Subaru,Forester,19573,24700,automatic,black,gray
2014,Subaru,Outback,25469,27100,automatic,silver,black
2014,Subaru,Outback,7825,27800,automatic,white,gray
2014,Subaru,Outback,7308,29200,automatic,beige,tan
2014,Subaru,Impreza,3402,16200,automatic,black,purple
2014,Subaru,Legacy,20886,19800,NA,blue,black
2014,Subaru,Outback,14785,24000,automatic,silver,black
2014,Subaru,Forester,9564,27600,automatic,silver,black
2014,Subaru,Outback,26392,22300,automatic,blue,black
2014,Subaru,Forester,5398,25000,automatic,gray,gray
2014,Subaru,Forester,11618,23600,automatic,white,gray
2014,Subaru,Legacy,24181,22000,automatic,white,beige
2014,Subaru,Legacy,10713,27400,NA,black,beige
2014,Subaru,Legacy,26226,21800,automatic,black,beige
2014,Subaru,Outback,14728,31000,automatic,gray,brown
2014,Subaru,Outback,40182,22100,automatic,gray,black
2014,Subaru,Outback,21247,30200,automatic,blue,black
2014,Subaru,Outback,20695,30100,automatic,white,brown
2014,Subaru,Outback,6890,32800,automatic,white,brown
2014,Subaru,Outback,46073,24000,NA,gray,black
2014,Subaru,Outback,14055,30200,automatic,red,black
2014,Subaru,Outback,30214,22500,automatic,black,gray
2014,Subaru,Outback,9176,31400,automatic,gray,black
2013,Subaru,Impreza,40252,12900,automatic,white,beige
2013,Subaru,Impreza,10631,18100,automatic,silver,black
2013,Subaru,Outback,17651,21000,automatic,blue,black
2013,Subaru,Outback,81245,14000,automatic,—,gray
2013,Subaru,Outback,18560,19600,automatic,red,black
2013,Subaru,Outback,61695,16700,automatic,silver,black
2013,Subaru,Legacy,26664,17000,automatic,white,beige
2013,Subaru,Outback,20491,17600,automatic,silver,black
2012,Subaru,Legacy,41412,14900,automatic,silver,black
2012,Subaru,Legacy,64389,18000,automatic,silver,black
2012,Subaru,Impreza,29349,17000,manual,gray,black
2012,Subaru,Outback,12483,18100,automatic,white,beige
2012,Subaru,Impreza,32885,12000,automatic,blue,black
2012,Subaru,Legacy,41453,14600,automatic,blue,black
2012,Subaru,Outback,96271,12000,automatic,burgundy,black
2012,Subaru,Outback,57507,16600,NA,gray,black
2012,Subaru,Outback,74593,15500,automatic,gray,black
2012,Subaru,Outback,45727,20300,automatic,white,beige
2012,Subaru,Outback,51479,17000,automatic,gray,blue
2012,Subaru,Legacy,25331,15200,automatic,silver,black
2012,Subaru,Forester,64605,15200,automatic,gray,gray
2012,Subaru,Outback,67284,16500,automatic,white,beige
2012,Subaru,Forester,44018,14000,automatic,gray,gray
2012,Subaru,Impreza,22439,17200,automatic,blue,black
2012,Subaru,Legacy,90180,9300,automatic,white,beige
2012,Subaru,Legacy,22428,17000,automatic,gray,black
2012,Subaru,Impreza,35543,15000,automatic,black,black
2012,Subaru,Forester,41633,17500,automatic,white,gray
2012,Subaru,Forester,25481,18000,automatic,blue,black
